Pontiac,GTO,United States,1974,1974,Compact Car
Pontiac,GTO,United States,2003,2006,Mid-Size Car
Pontiac,Trans Sport,United States,1990,1999,Large MPV
Pontiac,Vibe,United States,2003,2010,Compact Car
Porsche,356,Germany,1948,1965,Sports Car
Porsche,911,Germany,1964,present,Sports Car
Porsche,924,Germany,1976,1988,Sports Car
Porsche,944,Germany,1982,1991,Sports Car
Porsche,Boxster,Germany,1996,present,Sports Car
Porsche,Cayenne,Germany,2003,present,Mid-Size Luxury SUV
Porsche,Cayman,Germany,2005,present,Sports Car
Porsche,Macan,Germany,2014,present,Compact Luxury SUV
Porsche,Panamera,Germany,2009,present,Mid-Size Luxury Car
Porsche,Taycan,Germany,2019,present,Mid-Size Luxury Car
RAF,2203,Latvia,1976,1997,Van
RAM,Pickup,United States,1980,present,Full-Size Pickup Truck
Renault,11,France,1981,2000,Compact Car
Renault,12,France,1969,2000,Mid-Size Car
Renault,19,France,1988,2000,Mid-Size Car
Renault,21,France,1986,1995,Mid-Size Car
Renault,25,France,1983,1992,Full-Size Car
Renault,4,France,1961,1994,Subcompact Car
Renault,4CV,France,1947,1961,Subcompact Car
Renault,5,France,1972,1996,Subcompact Car
Renault,8,France,1962,1976,Compact Car
Renault,9,France,1981,2000,Compact Car
Renault,Arkana,France,2019,present,Compact SUV
Renault,Captur,France,2013,present,Mini SUV
Renault,Clio,France,1990,present,Subcompact Car
Renault,Clio Symbol,France,1999,2008,Subcompact Car
Renault,Espace,France,1984,present,Large MPV
Renault,Express,France,1985,2002,Van
Renault,Fluence,France,2009,2020,Compact Car
Renault,Kadjar,France,2015,present,Compact SUV
Renault,Kangoo,France,1997,present,Large MPV
Renault,Koleos,France,2007,present,Compact SUV
Renault,Laguna,France,1994,2015,Mid-Size Car
Renault,Latitude,France,2010,2015,Full-Size Car
Renault,Master,France,1980,present,Van
Renault,Megane,France,1995,present,Compact Car
Renault,Modus,France,2004,2012,Mini MPV
Renault,Safrane,France,1992,2000,Full-Size Car
Renault,Scenic,France,1996,present,Compact MPV
Renault,Symbol,France,2008,2021,Subcompact Car
Renault,Talisman,France,2015,present,Mid-Size Car
Renault,Trafic,France,1980,present,Van
Renault,Twingo,France,1992,present,Supermini
Renault,Twizy,France,2012,present,Microcar
Renault,Vel Satis,France,2001,2009,Full-Size Car
Renault,Zoe,France,2012,present,Subcompact Car
Rolls-Royce,Cullinan,United Kingdom,2018,present,Full-Size Luxury SUV
Rolls-Royce,Dawn,United Kingdom,2015,present,Sports Car
Rolls-Royce,Ghost,United Kingdom,2010,present,Full-Size Luxury Car
Rolls-Royce,Phantom,United Kingdom,2017,present,Full-Size Luxury Car
Rolls-Royce,Wraith,United Kingdom,2014,present,Full-Size Luxury Car
Rover,200-series,United Kingdom,1984,1999,Compact Car
Rover,25,United Kingdom,1999,2005,Compact Car
Rover,400-series,United Kingdom,1990,1999,Compact Car
Rover,45,United Kingdom,1999,2005,Compact Car
Rover,600-series,United Kingdom,1993,1999,Mid-Size Car
Rover,75,United Kingdom,1998,2005,Mid-Size Car
Saab,9-3,Sweden,1998,2014,Compact Executive Car
Saab,9-5,Sweden,1997,2012,Mid-Size Luxury Car
Saab,900,Sweden,1978,1998,Compact Executive Car
Saab,9000,Sweden,1984,1998,Mid-Size Luxury Car
Saab,96,Sweden,1960,1980,Compact Car
Saturn,S-series,United States,1991,2002,Compact Car
Saturn,Vue,United States,2002,2007,Compact SUV
Scion,tC,United States,2005,2016,Compact Car
Scion,xA,United States,2004,2007,Subcompact Car
Scion,xB,United States,2004,2006,Subcompact Car
Scion,xB,United States,2007,2015,Compact Car
SEAT,124,Spain,1968,1980,Compact Car
SEAT,127,Spain,1972,1982,Subcompact Car
SEAT,600,Spain,1957,1973,Supermini
SEAT,Alhambra,Spain,1996,2020,Large MPV
SEAT,Altea,Spain,2004,2015,Compact MPV
SEAT,Arona,Spain,2017,present,Mini SUV
SEAT,Arosa,Spain,1997,2004,Supermini
SEAT,Ateca,Spain,2016,present,Compact SUV
SEAT,Cordoba,Spain,1993,2008,Subcompact Car
SEAT,Exeo,Spain,2008,2013,Mid-Size Car
SEAT,Ibiza,Spain,1984,present,Compact Car
SEAT,Inca,Spain,1996,2004,Van
SEAT,Leon,Spain,1999,present,Compact Car
SEAT,Marbella,Spain,1986,1996,Supermini
SEAT,Mii,Spain,2010,2021,Supermini
SEAT,Tarraco,Spain,2019,present,Mid-Size SUV
SEAT,Toledo,Spain,1991,2009,Compact Car
SEAT,Toledo,Spain,2012,2019,Compact Car
Skoda,100,Czech Republic,1969,1977,Compact Car
Skoda,120,Czech Republic,1976,1990,Compact Car
Skoda,Citigo,Czech Republic,2011,2020,Supermini
Skoda,Enyaq,Czech Republic,2021,present,Compact SUV
Skoda,Fabia,Czech Republic,1999,present,Subcompact Car
Skoda,Favorit,Czech Republic,1987,1994,Subcompact Car
Skoda,Felicia,Czech Republic,1994,2001,Subcompact Car
Skoda,Forman,Czech Republic,1990,1995,Subcompact Car
Skoda,Kamiq,Czech Republic,2019,present,Mini SUV
Skoda,Karoq,Czech Republic,2017,present,Compact SUV
Skoda,Kodiaq,Czech Republic,2017,present,Mid-Size SUV
Skoda,Octavia,Czech Republic,1996,present,Compact Car
Skoda,Rapid,Czech Republic,1935,1947,Mid-Size Car
Skoda,Rapid,Czech Republic,1984,1990,Sports Car
Skoda,Rapid,Czech Republic,2012,present,Compact Car
Skoda,Roomster,Czech Republic,2006,2015,Compact Car
Skoda,Scala,Czech Republic,2019,present,Compact Car
Skoda,Superb,Czech Republic,2001,present,Mid-Size Car
Skoda,Yeti,Czech Republic,2009,2017,Compact SUV
Smart,ForFour,Germany,2004,2006,Subcompact Car
Smart,ForFour,Germany,2014,2021,Supermini
Smart,ForTwo,Germany,1998,present,Supermini
Smart,Roadster,Germany,2002,2005,Sports Car
SsangYong,Actyon,South Korea,2005,2010,Compact SUV
SsangYong,Actyon Sports,South Korea,2006,2018,Mid-Size Pickup Truck
SsangYong,Istana,South Korea,1995,2014,Van
SsangYong,Korando,South Korea,1983,2006,Mini SUV
SsangYong,Korando,South Korea,2010,present,Compact SUV
SsangYong,Kyron,South Korea,2005,2014,Mid-Size SUV
SsangYong,Musso,South Korea,1993,2005,Mid-Size SUV
SsangYong,Musso,South Korea,2002,2006,Mid-Size Pickup Truck
SsangYong,Musso,South Korea,2018,present,Mid-Size Pickup Truck
SsangYong,Rexton,South Korea,2001,present,Mid-Size SUV
SsangYong,Rodius,South Korea,2004,2019,Large MPV
SsangYong,Tivoli,South Korea,2015,present,Mini SUV
Subaru,BRZ,Japan,2012,present,Sports Car
Subaru,Forester,Japan,1997,present,Compact SUV
Subaru,Impreza,Japan,1992,present,Compact Car
Subaru,Impreza WRX Sti,Japan,1992,2014,Sports Car
Subaru,Justy,Japan,1984,2010,Subcompact Car
Subaru,Justy,Japan,2016,present,Subcompact Car
Subaru,Legacy,Japan,1989,present,Mid-Size Car
Subaru,Leone,Japan,1971,1994,Compact Car
Subaru,Levorg,Japan,2014,present,Mid-Size Car
Subaru,Outback,Japan,1995,present,Mid-Size SUV
Subaru,R2,Japan,2003,2010,Supermini
Subaru,Tribeca,Japan,2006,2014,Mid-Size SUV
Subaru,WRX,Japan,2014,present,Sports Car
Subaru,XV,Japan,2013,present,Mini SUV
Suzuki,Alto,Japan,1979,present,Supermini
Suzuki,Baleno,Japan,1996,2002,Subcompact Car
Suzuki,Baleno,Japan,2015,present,Subcompact Car
Suzuki,Carry,Japan,1961,present,Van
Suzuki,Celerio,Japan,2008,present,Supermini
Suzuki,Grand Vitara,Japan,1998,2017,Compact SUV
Suzuki,Grand Vitara XL-7,Japan,1998,2009,Mid-Size SUV
Suzuki,Ignis,Japan,2000,2008,Subcompact Car
Suzuki,Ignis,Japan,2016,present,Mini SUV
Suzuki,Jimny,Japan,1970,present,Mini SUV
Suzuki,Kizashi,Japan,2009,2016,Mid-Size Car
Suzuki,Liana,Japan,2001,2019,Subcompact Car
Suzuki,Solio,Japan,1997,present,Mini MPV
Suzuki,Splash,Japan,2008,2014,Supermini
Suzuki,Swift,Japan,2004,present,Subcompact Car
Suzuki,SX4,Japan,2006,2013,Subcompact Car
Suzuki,S-Cross,Japan,2013,present,Mini SUV
Suzuki,Vitara,Japan,1989,2005,Mini SUV
Suzuki,Vitara,Japan,2015,present,Mini SUV
Suzuki,Wagon R,Japan,1993,present,Supermini
Tesla,Model 3,United States,2017,present,Mid-Size Car
Tesla,Model S,United States,2012,present,Full-Size Car
Tesla,Model X,United States,2015,present,Mid-Size Luxury SUV
Tesla,Model Y,United States,2020,present,Mid-Size SUV
Toyota,4Runner,Japan,1984,1995,Compact SUV
Toyota,4Runner,Japan,1995,present,Mid-Size SUV
Toyota,86,Japan,2013,present,Sports Car
Toyota,Alphard,Japan,2002,present,Large MPV
Toyota,Altezza,Japan,1998,2005,Compact Executive Car
Toyota,Aqua,Japan,2011,present,Subcompact Car
Toyota,Aristo,Japan,1991,2005,Full-Size Car
Toyota,Auris,Japan,2006,2020,Compact Car
Toyota,Avalon,Japan,1995,present,Full-Size Car
Toyota,Avensis,Japan,1997,2018,Mid-Size Car
Toyota,Aygo,Japan,2005,present,Supermini
Toyota,bB,Japan,2000,2016,Supermini
Toyota,C-HR,Japan,2018,present,Mini SUV
Toyota,Caldina,Japan,1992,2007,Compact Car
Toyota,Camry,Japan,1982,1998,Compact Car
Toyota,Camry,Japan,1991,present,Mid-Size Car
Toyota,Camry Solara,Japan,1999,2008,Mid-Size Car
Toyota,Carina,Japan,1970,2001,Compact Car
Toyota,Celica,Japan,1971,2006,Sports Car
Toyota,Chaser,Japan,1977,1980,Compact Car
Toyota,Chaser,Japan,1980,2001,Mid-Size Car
Toyota,Corolla,Japan,1966,1991,Subcompact Car
Toyota,Corolla,Japan,1991,present,Compact Car
Toyota,Corolla Spacio,Japan,1997,2007,Compact MPV
Toyota,Corolla Verso,Japan,2001,2010,Compact MPV
Toyota,Corona,Japan,1957,1987,Compact Car
Toyota,Corona,Japan,1983,2001,Mid-Size Car
Toyota,Cresta,Japan,1980,2001,Compact Executive Car
Toyota,Crown,Japan,1955,present,Mid-Size Luxury Car
Toyota,Crown Majesta,Japan,1991,2020,Full-Size Luxury Car
Toyota,Echo,Japan,1999,2005,Subcompact Car
Toyota,FJ Cruiser,Japan,2007,present,Mid-Size SUV
Toyota,Fortuner,Japan,2004,present,Mid-Size SUV
Toyota,Gaia,Japan,1998,2004,Compact MPV
Toyota,Harrier,Japan,1997,2003,Compact SUV
Toyota,Harrier,Japan,2003,present,Mid-Size SUV
Toyota,HiAce,Japan,1967,present,Van
Toyota,Highlander,Japan,2001,present,Mid-Size SUV
Toyota,Hilux,Japan,1968,2004,Compact Pickup Truck
Toyota,Hilux,Japan,2004,present,Mid-Size Pickup Truck
Toyota,Innova,Japan,2004,2015,Compact MPV
Toyota,Innova,Japan,2015,present,Compact MPV
Toyota,Ipsum,Japan,1995,2010,Compact MPV
Toyota,iQ,Japan,2008,2016,Supermini
Toyota,Isis,Japan,2004,2017,Large MPV
Toyota,Ist,Japan,2002,2016,Subcompact Car
Toyota,Land Cruiser,Japan,1951,present,Full-Size SUV
Toyota,Land Cruiser Prado,Japan,1985,present,Full-Size SUV
Toyota,LiteAce,Japan,1970,present,Van
Toyota,Mark II,Japan,1968,1976,Compact Car
Toyota,Mark II,Japan,1976,2004,Mid-Size Car
Toyota,Mark X,Japan,2004,2019,Mid-Size Car
Toyota,Matrix,Japan,2002,2014,Compact Car
Toyota,MR-2,Japan,1985,2007,Sports Car
Toyota,Nadia,Japan,1998,2003,Compact MPV
Toyota,Noah,Japan,2001,present,Compact MPV
Toyota,Opa,Japan,2000,2005,Compact Car
Toyota,Paseo,Japan,1992,1997,Subcompact Car
Toyota,Platz,Japan,2000,2012,Subcompact Car
Toyota,Premio,Japan,2001,2021,Compact Car
Toyota,Previa,Japan,1990,2019,Large MPV
Toyota,Prius,Japan,1997,2003,Subcompact Car
Toyota,Prius,Japan,2003,present,Compact Car
Toyota,Probox,Japan,2002,present,Mini MPV
Toyota,Ractis,Japan,2005,2017,Mini MPV
Toyota,Raum,Japan,1997,2011,Mini MPV
Toyota,RAV4,Japan,1994,present,Compact SUV
Toyota,Sequoia,Japan,2001,present,Full-Size SUV
Toyota,Sienna,Japan,1998,present,Large MPV
Toyota,Sienta,Japan,2003,present,Mini MPV
Toyota,Soarer,Japan,1981,2005,Sports Car
Toyota,Sprinter,Japan,1968,2002,Compact Car
Toyota,Sprinter Carib,Japan,1982,2002,Compact Car
Toyota,Sprinter Marino,Japan,1992,1998,Compact Car
Toyota,Sprinter Trueno,Japan,1972,2000,Sports Car
Toyota,Starlet,Japan,1973,1999,Subcompact Car
Toyota,Supra,Japan,1978,2002,Sports Car
Toyota,Supra,Japan,2019,present,Sports Car
Toyota,Tacoma,Japan,1995,2004,Compact Pickup Truck
Toyota,Tacoma,Japan,2004,present,Mid-Size Pickup Truck
Toyota,Tercel,Japan,1978,1999,Subcompact Car
Toyota,Tundra,Japan,2000,present,Full-Size Pickup Truck
Toyota,Venza,Japan,2008,2017,Mid-Size SUV
Toyota,Venza,Japan,2020,present,Mid-Size SUV
Toyota,Verosa,Japan,2001,2004,Mid-Size Car
Toyota,Verso,Japan,2009,2018,Compact MPV
Toyota,Vios,Japan,2002,present,Subcompact Car
Toyota,Vitz,Japan,1999,2020,Subcompact Car
Toyota,Will VS,Japan,2001,2004,Compact Car
Toyota,Wish,Japan,2003,2017,Compact MPV
Toyota,Yaris,Japan,1999,present,Subcompact Car
Toyota,Yaris Cross,Japan,2020,present,Mini SUV
Toyota,Yaris Verso,Japan,1999,2005,Mini MPV
Trabant,1.1,Germany,1990,1991,Subcompact Car
Trabant,601,Germany,1964,1990,Subcompact Car
Triumph,spitfire,United Kingdom,1962,1980,Sports Car
Triumph,TR3,United Kingdom,1955,1962,Sports Car
Triumph,TR4,United Kingdom,1961,1965,Sports Car
Triumph,TR6,United Kingdom,1968,1976,Sports Car
UAZ,3163 Patriot,Russia,2005,present,Mid-Size SUV
UAZ,452,Russia,1965,1985,Van
UAZ,469,Russia,1971,present,Mini SUV
UAZ,3151,Russia,1985,2013,Mini SUV
Volkswagen,Amarok,Germany,2010,present,Mid-Size Pickup Truck
Volkswagen,Arteon,Germany,2017,present,Mid-Size Car
Volkswagen,Atlas,Germany,2018,present,Mid-Size SUV
Volkswagen,Beetle,Germany,1938,2003,Compact Car
Volkswagen,Bora,Germany,1999,2015,Compact Car
Volkswagen,Bus,Germany,1949,present,Van
Volkswagen,Caddy,Germany,1980,present,Compact MPV
Volkswagen,California,Germany,2003,present,Van
Volkswagen,Caravelle,Germany,1959,2015,Van
Volkswagen,CC,Germany,2009,2017,Mid-Size Car
Volkswagen,Corrado,Germany,1988,1995,Sports Car
Volkswagen,Crafter,Germany,2006,present,Van
Volkswagen,Eos,Germany,2006,2016,Sports Car
Volkswagen,Fox,Germany,2003,2021,Supermini
Volkswagen,Golf,Germany,1974,present,Compact Car
Volkswagen,Golf Plus,Germany,2004,2014,Compact MPV
Volkswagen,Golf Sportsvan,Germany,2015,2020,Compact MPV
Volkswagen,ID.3,Germany,2020,present,Compact Car
Volkswagen,ID.4,Germany,2020,present,Compact SUV
Volkswagen,Jetta,Germany,1979,1991,Compact Car
Volkswagen,Jetta,Germany,2005,present,Compact Car
Volkswagen,Karmann-Ghia,Germany,1955,1975,Sports Car
Volkswagen,LT,Germany,1975,present,Van
Volkswagen,Lupo,Germany,1998,2005,Supermini
Volkswagen,Multivan,Germany,2022,present,Large MPV
Volkswagen,New Beetle,Germany,1997,2019,Compact Car
Volkswagen,Passat,Germany,1973,present,Mid-Size Car
Volkswagen,Phaeton,Germany,2003,2016,Full-Size Car
Volkswagen,Pointer,Germany,1994,1996,Compact Car
Volkswagen,Polo,Germany,1975,present,Subcompact Car
Volkswagen,Scirocco,Germany,1974,1992,Sports Car
Volkswagen,Scirocco,Germany,2008,2017,Sports Car
Volkswagen,Sharan,Germany,1995,present,Large MPV
Volkswagen,T-Cross,Germany,2019,present,Mini SUV
Volkswagen,T-Roc,Germany,2017,present,Mini SUV
Volkswagen,Taigo,Germany,2021,present,Mini SUV
Volkswagen,Taos,Germany,2018,present,Compact SUV
Volkswagen,Tiguan,Germany,2007,present,Compact SUV
Volkswagen,Touareg,Germany,2002,present,Mid-Size Luxury SUV
Volkswagen,Touran,Germany,2003,present,Compact MPV
Volkswagen,Transporter,Germany,1979,present,Van
Volkswagen,up!,Germany,2011,present,Supermini
Volkswagen,Vento,Germany,1992,1999,Compact Car
Volvo,240-series,Sweden,1974,1994,Mid-Size Luxury Car
Volvo,340-series,Sweden,1976,1991,Compact Car
Volvo,440,Sweden,1988,1996,Compact Car
Volvo,740,Sweden,1984,1992,Mid-Size Luxury Car
Volvo,850,Sweden,1991,1996,Compact Executive Car
Volvo,940,Sweden,1990,1998,Compact Executive Car
Volvo,960,Sweden,1990,1998,Compact Executive Car
Volvo,Amazon,Sweden,1956,1970,Mid-Size Car
Volvo,C30,Sweden,2007,2013,Subcompact Executive Car
Volvo,C70,Sweden,1996,2013,Sports Car
Volvo,S40,Sweden,1995,2012,Subcompact Executive Car
Volvo,S60,Sweden,2000,present,Compact Executive Car
Volvo,S70,Sweden,1997,2000,Compact Executive Car
Volvo,S80,Sweden,1998,2016,Mid-Size Luxury Car
Volvo,S90,Sweden,2017,present,Mid-Size Luxury Car
Volvo,V40,Sweden,1995,2004,Subcompact Executive Car
Volvo,V40,Sweden,2013,2019,Subcompact Executive Car
Volvo,V50,Sweden,2004,2012,Compact Car
Volvo,V60,Sweden,2010,present,Compact Executive Car
Volvo,V70,Sweden,1996,2016,Mid-Size Luxury Car
Volvo,V90,Sweden,2017,present,Mid-Size Luxury Car
Volvo,XC40,Sweden,2018,present,Mini Luxury SUV
Volvo,XC60,Sweden,2008,present,Compact Luxury SUV
Volvo,XC70,Sweden,1996,2016,Mid-Size Luxury SUV
Volvo,XC90,Sweden,2002,present,Mid-Size Luxury SUV
Voyah,Free,China,2021,present,Mid-Size Luxury SUV
Zastava,Skala,Serbia,1971,2010,Compact Car
Zastava,Yugo,Serbia,1980,2008,Subcompact Car
ZAZ,966,Ukraine,1966,1994,Subcompact Car
ZAZ,Tavria,Ukraine,1987,2007,Subcompact Car
Zeekr,001,China,2021,present,Mid-Size Luxury Car
Zotye,T600,China,2013,2020,Mid-Size SUV
